lat,lng,placeCategory,placeCity,placeLink,placeTitle,placeAddDate,placeViewsCount,placeCommentCount,placeRating,placeAvgRating
51.047814966409,19.030320391757,Hotele i pensjonaty,Kule,https://urbexy.pl/miejsce/opuszczony-osrodek-kolonii-letnich/,Opuszczony Ośrodek kolonii letnich,7/01/2021,1253,0,Array,Brak ocen
50.332881385628,23.501166701317,Militarne,Dęby,https://urbexy.pl/miejsce/bunkier-linii-molotowa/,Bunkier Linii Mołotowa,7/01/2021,870,0,Array,Brak ocen
52.121405090146,20.665715038776,Domy,Chylice,https://urbexy.pl/miejsce/willa-chimera/,Willa Chimera,7/01/2021,1140,1,Array,3
54.220974888082,17.964792251587,Hotele i pensjonaty,Stężyca,https://urbexy.pl/miejsce/osrodek-wypoczynkowy-stoczni-gdanskiej/,Ośrodek wypoczynkowy stoczni gdańskiej,7/01/2021,1532,2,Array,4
52.165035135689,22.260698676109,Domy,Siedlce,https://urbexy.pl/miejsce/opuszczony-dom-obok-odlewni/,opuszczony dom obok odlewni,7/01/2021,748,2,Array,4
53.068335768802,18.072289824486,Inne,Bydgoszcz,https://urbexy.pl/miejsce/fabryka-prochu-i-amunicji-dag-fabrik-bromberg/,Fabryka prochu i amunicji  DAG Fabrik Bromberg,7/01/2021,2140,3,Array,5
50.569282865582,19.3359375,Domy,Myszków,https://urbexy.pl/miejsce/nawiedzony-dom-w-myszkowie/,Nawiedzony Dom w Myszkowie,7/01/2021,1213,4,Array,1
54.341148163198,18.365825414658,Domy,Żukowo,https://urbexy.pl/miejsce/pusty-dom/,Pusty dom,7/01/2021,944,1,Array,2
51.655151135486,16.119305044413,Inne,Głogów,https://urbexy.pl/miejsce/opuszczona-cukrownia-glogow/,Opuszczona cukrownia &#8211; Głogów,7/01/2021,1182,4,Array,4
41.557921577804,13.106689453125,Restauracje i kluby,Głogów,https://urbexy.pl/miejsce/restauracja-neptun/,Restauracja Neptun,7/01/2021,978,2,Array,3
51.649044513521,16.067115101396,Inne,Głogów,https://urbexy.pl/miejsce/opuszczony-basen-3/,Opuszczony basen,7/01/2021,899,1,Array,Brak ocen
50.299615730188,18.677979111699,Inne,Gliwice,https://urbexy.pl/miejsce/opuszczony-stary-cmentarz-zydowski-w-gliwicach/,Opuszczony Stary cmentarz żydowski w Gliwicach,7/01/2021,1071,0,Array,4.5
50.551862133334,21.157822608948,Kolejowe,Staszów,https://urbexy.pl/miejsce/opuszczony-dworzec-pkp-2/,Opuszczony Dworzec PKP,7/01/2021,917,0,Array,3
52.209447537782,20.888013839722,Industrialne,Warszawa,https://urbexy.pl/miejsce/opuszczony-zaklad-przemyslowy-2/,Opuszczony zakład przemysłowy,7/01/2021,3885,9,Array,5
52.618870367296,17.203708738089,Domy,Rejowiec,https://urbexy.pl/miejsce/dwor-ferdynanda-kalksteina/,Dwór Ferdynanda Kalksteina,7/01/2021,914,3,Array,3.8
50.650712174316,19.873194694519,Domy,Tarnawa-Góra,https://urbexy.pl/miejsce/szkola-podstawowa-tarnawa-gora/,SZKOŁA PODSTAWOWA &#8211; TARNAWA-GÓRA,7/01/2021,845,2,Array,3.4
50.777436153662,19.699194431305,Industrialne,Koniecpol,https://urbexy.pl/miejsce/koniecpolskie-zaklady-plyt-pilsniowych/,Koniecpolskie Zakłady Płyt Pilśniowych,7/01/2021,1274,5,Array,5
52.362546109791,21.239530447846,Domy,Zofiówka,https://urbexy.pl/miejsce/opuszczona-willa-w-wolominie/,Opuszczona Willa w Wołominie,7/01/2021,784,0,Array,Brak ocen
52.43862985193,21.10465060467,Militarne,Białobrzegi,https://urbexy.pl/miejsce/forty-beniaminow/,Forty Beniaminów,7/01/2021,964,0,Array,Brak ocen
52.362173024799,21.239798013769,Domy,Wołomin,https://urbexy.pl/miejsce/opuszczona-willa-3/,Opuszczona Willa,7/01/2021,706,1,Array,Brak ocen
52.279849325816,20.922713577747,Inne,Warszawa,https://urbexy.pl/miejsce/opuszczona-budowa-bloku/,Opuszczona budowa bloku,7/01/2021,1208,2,Array,2.5
50.29095695175,19.000371694565,Inne,Chorzów,https://urbexy.pl/miejsce/stara-hala-targowa/,STARA HALA TARGOWA,7/01/2021,2738,4,Array,4.625
52.279728712915,20.923534333706,Domy,Warszawa,https://urbexy.pl/miejsce/opuszczony-zaklad-jubilerski-juwelia/,Opuszczony Zakład Jubilerski Juwelia,7/01/2021,1604,1,Array,4
49.414058479153,20.222370028496,Domy,Łapsze Niżne,https://urbexy.pl/miejsce/opuszczony-dom-w-pieninach-spiskich/,Opuszczony dom w Pieninach Spiskich,7/01/2021,925,0,Array,5
49.498291145242,20.03764629364,Domy,Nowy Targ,https://urbexy.pl/miejsce/wymarly-dom-dziecka-w-nowym-targu/,Wymarły dom dziecka w Nowym Targu,7/01/2021,1572,5,Array,4.6666666666667
51.926131503162,15.509485670788,Podziemia,Zielona Góra,https://urbexy.pl/miejsce/dawne-browary-zachodnie-lubusz/,Dawne browary zachodnie lubusz,19/12/2020,755,0,Array,Brak ocen
50.291587565064,20.43925344944,Industrialne,Szczekarzów,https://urbexy.pl/miejsce/cegielnia-w-topoli/,Cegielnia w Topoli,19/12/2020,851,0,Array,Brak ocen
50.173476263882,20.413928031921,Zamki i pałace,Pławowice,https://urbexy.pl/miejsce/palac-morstinow-w-plawowicach/,Pałac Morstinów w Pławowicach,19/12/2020,1278,0,Array,Brak ocen
51.204255125401,22.528627216816,Inne,Lublin,https://urbexy.pl/miejsce/strazacka-wieza-obserwacyjna-2/,Strażacka Wieża Obserwacyjna,19/12/2020,1511,1,Array,Brak ocen
51.949740565871,20.141469240189,Militarne,Skierniewice,https://urbexy.pl/miejsce/opuszczona-jednostka/,opuszczona jednostka,13/12/2020,1225,1,Array,3
52.101589075239,21.021861433983,Inne,Mysiadło,https://urbexy.pl/miejsce/urbex-mysiadlo-piaseczno-warszawa/,Urbex Mysiadło/Piaseczno/Warszawa.,13/12/2020,763,1,Array,Brak ocen
50.885925300217,20.629320144653,Biurowce,Kielce,https://urbexy.pl/miejsce/budynek-administracyjny-chlodni-kielce/,Budynek administracyjny &#8220;Chłodni Kielce&#8221;,13/12/2020,1470,5,Array,3
52.051920441042,21.028544423607,Rolnicze,Żabieniec,https://urbexy.pl/miejsce/opuszczone-miejsce-do-sprawiania-ryb-i-wedzarnia/,Opuszczone miejsce do sprawiania ryb i wędzarnia,13/12/2020,560,0,Array,Brak ocen
53.117198663928,17.298016548157,Inne,Osiek nad Notecią,https://urbexy.pl/miejsce/opuszczona-fabryka-w-stanie-surowym/,Opuszczona fabryka w stanie surowym,13/12/2020,769,1,Array,Brak ocen
53.49921528706,17.628829479218,Zamki i pałace,Skarpa,https://urbexy.pl/miejsce/opuszczony-dwor-5/,Opuszczony dwór,13/12/2020,1339,1,Array,3
52.060160168128,21.024220705949,Domy,Piaseczno,https://urbexy.pl/miejsce/spalony-dom-przy-torach/,Spalony dom przy torach,13/12/2020,613,0,Array,Brak ocen
51.147559616594,16.57032251358,Zamki i pałace,Luboradz,https://urbexy.pl/miejsce/opuszczony-palac-w-ogrodnicy/,Opuszczony pałac w Ogrodnicy,13/12/2020,708,0,Array,Brak ocen
53.551933309742,18.604662989733,Domy,Rulewo,https://urbexy.pl/miejsce/dom-olimpijczyka-rulewo/,Dom Olimpijczyka Rulewo,13/12/2020,678,0,Array,Brak ocen
53.552161322167,18.604317797368,Industrialne,Rulewo,https://urbexy.pl/miejsce/kuznia-i-gorzelnia-rulewo/,Kuźnia i Gorzelnia Rulewo,13/12/2020,517,0,Array,Brak ocen
53.551169878973,18.603377298342,Rolnicze,Rulewo,https://urbexy.pl/miejsce/pgr-hala-ule/,"PGR, hala, ule",13/12/2020,700,0,Array,Brak ocen
50.204126824494,20.318291187286,Inne,Klimontów,https://urbexy.pl/miejsce/fabryka-klimontow/,Fabryka Klimontów,13/12/2020,1031,0,Array,Brak ocen
51.217341890435,22.543482832233,Inne,Lublin,https://urbexy.pl/miejsce/ruiny-mlyna/,Ruiny Młyna,13/12/2020,1298,0,Array,2.6666666666667
51.379351421501,20.226098299026,Inne,Januszewice,https://urbexy.pl/miejsce/opuszczone-zrodlo-wody/,Opuszczone źródło wody,13/12/2020,921,0,Array,5
53.782803690626,15.342407226563,Zamki i pałace,Iglice,https://urbexy.pl/miejsce/palac-przeksztalcony-na-zaklad-poprawczy/,Pałac przekształcony na zakład poprawczy,13/12/2020,1178,1,Array,5
51.205057906243,22.529521063298,Inne,Lublin,https://urbexy.pl/miejsce/strazacka-wieza-obserwacyjna/,Strażacka wieża obserwacyjna,13/12/2020,1178,1,Array,4
51.227225562253,382.56308019161,Kolejowe,Spiczyn,https://urbexy.pl/miejsce/lokomotywownia-2/,Lokomotywownia,13/12/2020,959,4,Array,5
53.135977807962,18.046234846115,Kolejowe,Szczutki,https://urbexy.pl/miejsce/cmentarzysko-pociagow-bydgoszcz/,Cmentarzysko pociągów Bydgoszcz,13/12/2020,1062,3,Array,Brak ocen
50.397427490295,18.595512132124,Militarne,Pyskowice,https://urbexy.pl/miejsce/schron-3/,Schron,13/12/2020,753,1,Array,2
52.621109369783,18.041095733643,Inne,Kwieciszewo,https://urbexy.pl/miejsce/kosciol-poewangelicki/,Kościół poewangelicki.,27/11/2020,1119,0,Array,Brak ocen
52.10181314591,17.478239536285,Inne,Dębno,https://urbexy.pl/miejsce/mauzoleum-rodziny-cohnow-ruiny/,Mauzoleum rodziny Cohnów &#8211; ruiny.,27/11/2020,1355,0,Array,Brak ocen
52.101022303223,17.476748228073,Biurowce,Dębno,https://urbexy.pl/miejsce/palac-z-konca-xix-w/,Pałac z końca XIX w.,27/11/2020,1897,0,Array,5
49.998008828345,22.195172309875,Industrialne,Albigowa,https://urbexy.pl/miejsce/opuszczona-cegielnia-5/,Opuszczona cegielnia,27/11/2020,2084,3,Array,4.5714285714286
50.674379185188,16.417694091797,Militarne,Głuszyca,https://urbexy.pl/miejsce/podziemne-miasto-osowka-riese/,Podziemne Miasto Osówka/ Riese,25/11/2020,1349,0,Array,5
49.431509865581,20.711490958929,Hotele i pensjonaty,Piwniczna-Zdrój,https://urbexy.pl/miejsce/d-w-grazyna/,D.W Grażyna,25/11/2020,1127,4,Array,Brak ocen
52.094875841262,17.473068231159,Zamki i pałace,Dębno,https://urbexy.pl/miejsce/opuszczony-palac-z-konca-xix-w/,Opuszczony pałac z końca XIX w.,25/11/2020,1375,1,Array,4
51.752940970051,19.478180408478,Industrialne,Górki Łubnickie,https://urbexy.pl/miejsce/stara-fabryka-2/,Stara fabryka,25/11/2020,948,0,Array,Brak ocen
52.089738087067,21.029806137085,Industrialne,Piaseczno,https://urbexy.pl/miejsce/opuszczone-budynki-administracyjne-piaseczno/,"Opuszczone budynki administracyjne, Piaseczno",25/11/2020,829,0,Array,Brak ocen
53.823084177769,16.842498782789,Rolnicze,Przybrda,https://urbexy.pl/miejsce/opuszczony-pgr-przybrda/,Opuszczony PGR Przybrda,25/11/2020,726,0,Array,Brak ocen
52.212169248292,22.450684905052,Inne,Stok Ruski,https://urbexy.pl/miejsce/carska-szkola/,Carska szkoła,25/11/2020,662,1,Array,4
53.943892271693,14.472478864482,Militarne,Nawcz,https://urbexy.pl/miejsce/13-batalion-artylerii-stalej/,13 Batalion Artylerii Stałej,25/11/2020,1018,1,Array,Brak ocen
52.49763570941,16.953406333923,Inne,Poznań,https://urbexy.pl/miejsce/cmentarz-rodzinny-rodu-von-treskov-z-xix-wieku/,Cmentarz rodzinny rodu von Treskov z XIX wieku,25/11/2020,1778,0,Array,5
50.387898447949,16.857640905246,Hotele i pensjonaty,Orłowiec,https://urbexy.pl/miejsce/osrodek-wypoczynkowy-4/,Ośrodek wypoczynkowy,25/11/2020,1199,1,Array,5
52.058559839975,20.656599551439,Zamki i pałace,Radonie,https://urbexy.pl/miejsce/ruiny-palacyku-w-radoniach/,Ruiny pałacyku w Radoniach,25/11/2020,630,0,Array,Brak ocen
51.210324789481,19.539184570313,Inne,Gorzędów,https://urbexy.pl/miejsce/ruiny-starej-cegielni/,Ruiny starej cegielni,25/11/2020,968,1,Array,5
52.106505190756,21.305236816406,Inne,Otwock,https://urbexy.pl/miejsce/kino-dom-kultury/,KINO / DOM KULTURY,25/11/2020,1164,1,Array,4
52.239283380346,19.869451131599,Zamki i pałace,Czerniew,https://urbexy.pl/miejsce/palac-w-czerniewie/,Pałac w Czerniewie,25/11/2020,1369,0,Array,Brak ocen
51.643589686071,14.904670715332,Zamki i pałace,Biecz,https://urbexy.pl/miejsce/palac-w-bieczu/,Pałac w Bieczu,25/11/2020,986,0,Array,Brak ocen
52.214338608258,21.2255859375,Domy,Warszawa,https://urbexy.pl/miejsce/opuszczony-domek-2/,opuszczony domek,25/11/2020,1421,0,Array,Brak ocen
50.931062596167,16.573712825775,Zamki i pałace,Imbramowice,https://urbexy.pl/miejsce/palac-siedlimowice/,Pałac Siedlimowice,25/11/2020,1013,0,Array,2
51.722728291396,19.713399410248,Domy,Gałków Mały,https://urbexy.pl/miejsce/opuszczony-budynek-6/,Opuszczony budynek,25/11/2020,1556,2,Array,5
52.379836672544,16.91393494606,Inne,Poznań,https://urbexy.pl/miejsce/nieczynna-kotlownia-hcp/,Nieczynna kotłownia HCP.,3/11/2020,2564,0,Array,Brak ocen
53.422538038645,18.503897552919,Inne,Wiąg,https://urbexy.pl/miejsce/rakarnia/,&#8220;Rakarnia&#8221;,3/11/2020,1058,1,Array,5
53.096124325629,18.619793057442,Domy,Łysomice,https://urbexy.pl/miejsce/domek-wiejska-2/,Domek Wiejska 2,3/11/2020,1059,2,Array,5
52.269191457904,20.887842178345,Domy,Warszawa,https://urbexy.pl/miejsce/opuszczony-domek/,Opuszczony domek,3/11/2020,1420,0,Array,1
52.338000620736,15.299320220947,Hotele i pensjonaty,Łagów,https://urbexy.pl/miejsce/spa-morena-w-lagowie/,Spa Morena w Łagowie.,3/11/2020,2985,2,Array,4.6666666666667
53.747543437033,18.754756449671,Kolejowe,Dziemiony,https://urbexy.pl/miejsce/stacja-pkp-2/,Stacja PKP,3/11/2020,993,0,Array,Brak ocen
52.13066601497,16.865832209587,Zamki i pałace,Koserz,https://urbexy.pl/miejsce/palac-w-piotrowie-k-brodnicy/,Pałac w Piotrowie (k.Brodnicy).,3/11/2020,1506,2,Array,4
50.01429239356,19.92263323059,Inne,Kraków,https://urbexy.pl/miejsce/opuszczony-basen-2/,Opuszczony basen,3/11/2020,3810,4,Array,4.6
52.726190607372,16.912862062454,Zamki i pałace,Wełna,https://urbexy.pl/miejsce/oficyna-przypalacowa/,Oficyna przypałacowa.,25/10/2020,699,0,Array,5
52.725493729024,16.912357807159,Zamki i pałace,Wełna,https://urbexy.pl/miejsce/palac-w-welnie/,Pałac w Wełnie.,25/10/2020,937,1,Array,Brak ocen
52.615475006847,16.252716779709,Kolejowe,Chrzypsko Małe,https://urbexy.pl/miejsce/most-kolejowy-w-chrzypsku-malym/,Most kolejowy w Chrzypsku Małym.,25/10/2020,1131,0,Array,5
52.335339071889,20.36865234375,Domy,Famułki Królewskie,https://urbexy.pl/miejsce/opuszczona-wies-w-kampinosie/,Opuszczona wieś w Kampinosie,25/10/2020,1633,0,Array,Brak ocen
52.601822511896,18.217134475708,Rolnicze,Podhulanka,https://urbexy.pl/miejsce/wiatrak-holenderski/,Wiatrak holenderski,25/10/2020,1166,0,Array,4
52.601913738107,17.385770380497,Rolnicze,Strzyżewo Paczkowe,https://urbexy.pl/miejsce/stara-gorzelnia-w-zakrzewie/,Stara gorzelnia w Zakrzewie.,25/10/2020,1562,0,Array,5
52.361731143235,16.863713264465,Inne,Poznań,https://urbexy.pl/miejsce/stara-cegielnia-fabianowo/,Stara cegielnia Fabianowo.,25/10/2020,2544,3,Array,3.5
54.779363553563,21.166995071998,Rolnicze,Falenty Duże,https://urbexy.pl/miejsce/opuszczone-budynki/,Opuszczone budynki,25/10/2020,916,0,Array,Brak ocen
50.12057809796,18.8525390625,Domy,Gostyń,https://urbexy.pl/miejsce/opuszczony-dom-13/,Opuszczony dom,25/10/2020,1566,2,Array,5
49.618426096982,20.704153776169,Inne,Nowy Sącz,https://urbexy.pl/miejsce/opuszczony-magazyn-zabawek/,Opuszczony Magazyn zabawek,25/10/2020,1688,0,Array,3
50.417708067595,18.79839129746,Inne,Ptakowice,https://urbexy.pl/miejsce/zbiornik-wodny/,Zbiornik wodny,25/10/2020,507,0,Array,Brak ocen
54.289403763393,19.453085660934,Industrialne,Suchacz,https://urbexy.pl/miejsce/stara-cegielnia-4/,Stara cegielnia,25/10/2020,654,1,Array,Brak ocen
51.8894911006,18.32722440362,Inne,Stare Prażuchy,https://urbexy.pl/miejsce/opuszczony-kosciol-ewangelicki-2/,Opuszczony Kościół Ewangelicki.,25/10/2020,753,0,Array,5
51.658926648801,16.10595703125,Inne,Głogów,https://urbexy.pl/miejsce/opuszczony-budynek-5/,Opuszczony budynek,13/10/2020,1116,3,Array,5
50.415518704027,23.203125,Inne,Susiec,https://urbexy.pl/miejsce/opuszczone-miejsce-wczasowe/,OPUSZCZONE MIEJSCE WCZASOWE,13/10/2020,1177,2,Array,1
52.099941462207,20.657043457031,Domy,Grodzisk Mazowiecki,https://urbexy.pl/miejsce/cmentarzysko-tadeusza-tabenckiego/,Cmentarzysko Tadeusza Tabenckiego,13/10/2020,1750,2,Array,Brak ocen
50.7808281369,19.687929153442,Domy,Koniecpol,https://urbexy.pl/miejsce/zespol-palacowo-parkowy-koniecpolskich/,Zespół pałacowo-parkowy Koniecpolskich,13/10/2020,1243,2,Array,4.75
51.616340104012,16.359960202826,Domy,Bełcz Wielki,https://urbexy.pl/miejsce/nieukonczony-budynek-mieszkalny/,Nieukończony budynek mieszkalny,13/10/2020,1203,0,Array,Brak ocen
53.543737372315,20.630757808685,Militarne,Czarny Piec,https://urbexy.pl/miejsce/bunkier-czarny-piec/,Bunkier Czarny Piec,13/10/2020,994,1,Array,4
51.675703384919,16.86452788068,Inne,Łaszczyn,https://urbexy.pl/miejsce/kaplica-grobowa-rodziny-von-langendorff/,KAPLICA GROBOWA RODZINY VON LANGENDORFF,13/10/2020,770,0,Array,Brak ocen
49.653404588438,20.58837890625,Rolnicze,Krasne Potockie,https://urbexy.pl/miejsce/owczarnia/,Owczarnia,13/10/2020,964,0,Array,3
54.623872579571,16.982288360596,Militarne,Machowinko,https://urbexy.pl/miejsce/dawna-jednostka-wojskowa-obecnie-opuszczona/,"Dawna jednostka wojskowa, obecnie opuszczona",13/10/2020,1286,0,Array,Brak ocen
51.410663692385,19.705513715744,Szpitale,Uszczyn,https://urbexy.pl/miejsce/opuszczony-szpital-5/,Opuszczony Szpital,13/10/2020,1705,1,Array,Brak ocen
51.418385540415,19.704258441925,Inne,Piotrków Trybunalski,https://urbexy.pl/miejsce/cmentarz-zydowski-4/,Cmentarz żydowski,13/10/2020,631,0,Array,Brak ocen
51.547055625256,20.045156478882,Industrialne,Tomaszów Mazowiecki,https://urbexy.pl/miejsce/zaklady-wlokien-chemicznych-wistom/,Zakłady włókien chemicznych &#8220;Wistom&#8221;,13/10/2020,875,1,Array,3.5
53.297411509159,18.537826493263,Rolnicze,Wichorze,https://urbexy.pl/miejsce/spichlerz-wichorze/,"Spichlerz, Wichorze",13/10/2020,761,2,Array,2
54.170570723149,17.484739073552,Inne,Ryn,https://urbexy.pl/miejsce/rzeznia-ubojnia-bytow/,Rzeźnia / Ubojnia Bytów,13/10/2020,864,1,Array,Brak ocen
52.299595875698,21.166491508484,Industrialne,Zielonka,https://urbexy.pl/miejsce/elektrownia-weglowa-zielonka/,Elektrownia Węglowa Zielonka,13/10/2020,1578,3,Array,3.5
53.395080744311,23.522821413022,Szpitale,Sokółka,https://urbexy.pl/miejsce/szpital-zakazny/,Szpital zakaźny,13/10/2020,1502,2,Array,5
50.349818122663,18.932973146439,Domy,Bytom,https://urbexy.pl/miejsce/ruiny-szkoly-podstawowej-nr-8/,Ruiny Szkoły Podstawowej nr 8,13/10/2020,3436,4,Array,4.3333333333333
51.767839887322,19.48974609375,Biurowce,Łódź,https://urbexy.pl/miejsce/opuszczony-market-budowlany/,Opuszczony market budowlany,13/10/2020,3668,2,Array,3
50.463118372411,22.534723877907,Inne,Ruda Solska,https://urbexy.pl/miejsce/fabryka-ceramiki/,Fabryka Ceramiki,13/10/2020,979,1,Array,5
49.99320162404,18.899402618408,Inne,Pszczyna,https://urbexy.pl/miejsce/ruiny-cegielni/,Ruiny cegielni,13/10/2020,1154,2,Array,2
53.265212931247,15.556640625,Biurowce,Recz,https://urbexy.pl/miejsce/fabryka-odziezy/,Fabryka odzieży,13/10/2020,690,0,Array,Brak ocen
53.344146607128,15.555589199066,Zamki i pałace,Bytowo,https://urbexy.pl/miejsce/palac-bytow/,Pałac Bytów,13/10/2020,1459,1,Array,4.5
52.903363039834,16.174578666687,Zamki i pałace,Wieleń,https://urbexy.pl/miejsce/zespol-palacowo-parkowy-cmentarz-rodowy-z-kaplica-mauzoleum-wielen/,"ZESPÓŁ PAŁACOWO-PARKOWY, CMENTARZ RODOWY Z KAPLICĄ &#8211; MAUZOLEUM WIELEŃ",13/10/2020,1183,1,Array,5
53.544260133087,20.27174949646,Restauracje i kluby,Pawłowo,https://urbexy.pl/miejsce/opuszczona-restauracja-tokaj-pod-olsztynkiem/,Opuszczona restauracja Tokaj pod olsztynkiem,13/10/2020,868,1,Array,Brak ocen
54.5726680305,18.405990958017,Domy,Rumia,https://urbexy.pl/miejsce/przedwojenny-dom-z-ogromna-historia/,Przedwojenny dom z ogromną historią,11/09/2020,2613,3,Array,5
50.900394025457,15.761711597443,Kolejowe,Jelenia Góra,https://urbexy.pl/miejsce/magazyny-kolejowe-i-dwie-wieze-cisnien/,Magazyny kolejowe i dwie wieże ciśnień,11/09/2020,1106,0,Array,Brak ocen
51.109746325973,15.882453918457,Kolejowe,Jerzmanice-Zdrój,https://urbexy.pl/miejsce/wiszace-tory/,Wiszące tory,11/09/2020,1380,0,Array,Brak ocen
51.04681049881,19.031774997711,Hotele i pensjonaty,Kule,https://urbexy.pl/miejsce/opuszczony-osrodek-kolonijny/,Opuszczony ośrodek Kolonijny,11/09/2020,2289,4,Array,4.6666666666667
52.136217695044,21.048701763284,Rolnicze,Warszawa,https://urbexy.pl/miejsce/opuszczona-stajnia/,opuszczona stajnia,11/09/2020,2917,4,Array,4.75
52.250505285726,16.611800193787,Rolnicze,Strykowo,https://urbexy.pl/miejsce/opuszczona-suszarnia-2/,Opuszczona suszarnia,11/09/2020,1120,0,Array,Brak ocen
52.314034502713,21.079919908174,Domy,Goździówka,https://urbexy.pl/miejsce/opuszczone-osiedle/,Opuszczone osiedle,11/09/2020,1982,3,Array,3.6666666666667
53.902738979775,21.472960710526,Zamki i pałace,Notyst Wielki,https://urbexy.pl/miejsce/palac-w-notyscie-wielkim/,Pałac w Notyście Wielkim,11/09/2020,1553,3,Array,4.75
52.882391222262,17.490234375,Industrialne,Wapno,https://urbexy.pl/miejsce/kopalnia-soli-wapno/,Kopalnia soli Wapno,11/09/2020,797,2,Array,Brak ocen
52.010562973202,18.505455851555,Rolnicze,Turek,https://urbexy.pl/miejsce/stary-mlyn-3/,Stary młyn,11/09/2020,1031,0,Array,Brak ocen
50.886294299038,20.625810474157,Industrialne,Kielce,https://urbexy.pl/miejsce/dorbud/,Dorbud,11/09/2020,2285,7,Array,3.6
50.477282769486,18.79413664341,Restauracje i kluby,Tarnowskie Góry,https://urbexy.pl/miejsce/piramida/,Piramida,11/09/2020,2278,4,Array,4.5
52.474540253781,15.238906145096,Inne,Glisno,https://urbexy.pl/miejsce/stary-browar-gorzelnia-glisno/,"Stary browar, gorzelnia Glisno.",12/08/2020,1392,1,Array,Brak ocen
53.947514885237,20.996965169907,Zamki i pałace,Bęsia,https://urbexy.pl/miejsce/dworek-3/,Dworek,12/08/2020,1893,0,Array,5
51.699799849742,17.4462890625,Militarne,Krotoszyn,https://urbexy.pl/miejsce/dawny-areszt-sledczy-w-krotoszynie/,Dawny areszt śledczy w Krotoszynie,12/08/2020,1942,1,Array,Brak ocen
53.941683313904,21.039086580276,Rolnicze,Samławki,https://urbexy.pl/miejsce/obory-po-pgr-ach/,Obory po PGR-ach,12/08/2020,941,0,Array,5
50.156005852584,20.177335739136,Domy,Biórków Wielki,https://urbexy.pl/miejsce/dwor-wozniakowskich-biorkow-wielki/,Dwór Woźniakowskich/ Biórków Wielki,12/08/2020,2198,2,Array,5
51.574215733153,21.997804641724,Hotele i pensjonaty,Abramów,https://urbexy.pl/miejsce/opuszczony-zajazd/,Opuszczony zajazd,12/08/2020,2938,2,Array,3.5
50.050084778383,19.97314453125,Militarne,Kraków,https://urbexy.pl/miejsce/powojskowe-magazyny-grzegorzki-krakow/,Powojskowe magazyny Grzegórzki Kraków,12/08/2020,3660,3,Array,3.8
50.865669658745,20.628247261047,Inne,Kielce,https://urbexy.pl/miejsce/opuszczona-hurtownia-przemyslowo-spozywcza/,Opuszczona hurtownia przemysłowo-spożywcza,12/08/2020,2231,4,Array,3.6
50.986098933394,20.56640625,Rolnicze,Tumlin-Dąbrówka,https://urbexy.pl/miejsce/opuszczona-obora-i-studnia/,Opuszczona obora i studnia,12/08/2020,845,0,Array,Brak ocen
50.452345332829,19.64617681595,Zamki i pałace,Kidów,https://urbexy.pl/miejsce/cmentarz-zydowski-3/,Cmentarz Żydowski,31/07/2020,845,0,Array,Brak ocen
50.58481705231,21.002168655396,Industrialne,Szydłów,https://urbexy.pl/miejsce/oczyszczalnia-sciekow-szydlow/,Oczyszczalnia ścieków &#8211; Szydłów,24/07/2020,1138,0,Array,Brak ocen
51.862923913602,15.780487060547,Domy,Smolno Wielkie,https://urbexy.pl/miejsce/opuszczony-dom-12/,Opuszczony dom,24/07/2020,1364,0,Array,Brak ocen
52.729073843478,15.36397755146,Militarne,Santok,https://urbexy.pl/miejsce/bunkier-schron/,Bunkier schron,24/07/2020,1012,0,Array,Brak ocen
52.842079386138,15.901760458946,Domy,Kosin,https://urbexy.pl/miejsce/osrodek-turystyki-w-kosinie/,Osrodek Turystyki w Kosinie.,24/07/2020,1533,0,Array,5
52.196040351758,18.844090104103,Industrialne,Złota,https://urbexy.pl/miejsce/rzeznia-meatpol/,Rzeźnia &#8220;Meatpol&#8221;,19/07/2020,1367,1,Array,5
51.416766335478,16.18766784668,Biurowce,Lubin,https://urbexy.pl/miejsce/centrum-dystrybucyjne-sieci-biedronka-lubin/,"CENTRUM DYSTRYBUCYJNE SIECI BIEDRONKA, LUBIN",19/07/2020,1667,0,Array,5
52.860010097831,16.474986076355,Kolejowe,Strzyżmin,https://urbexy.pl/miejsce/opuszczona-nastawnia-kolejowa-2/,Opuszczona nastawnia kolejowa,19/07/2020,1159,1,Array,Brak ocen
52.612152672683,19.515752792358,Rolnicze,Siecień,https://urbexy.pl/miejsce/spichlerz/,Spichlerz,19/07/2020,953,0,Array,Brak ocen
52.195565535628,20.962196767396,Biurowce,Warszawa,https://urbexy.pl/miejsce/niedokonczony-i-opuszczony-zespol-blokow-mieszkalnych/,Niedokończony i opuszczony zespół bloków mieszkalnych.,19/07/2020,6670,13,Array,4.8181818181818
53.083308502673,17.870469689369,Domy,Kruszyn Krajeński,https://urbexy.pl/miejsce/niedokonczony-dom-3/,Niedokończony dom,19/07/2020,908,0,Array,Brak ocen
50.045488100149,22.018308520383,Kolejowe,Rzeszów,https://urbexy.pl/miejsce/ruiny-stacji-pomp-pkp/,Ruiny stacji pomp PKP,19/07/2020,1523,1,Array,Brak ocen
53.001562274591,15.1611328125,Domy,Nierybno,https://urbexy.pl/miejsce/opuszczone-budynki-ozar-k-barlinka/,Opuszczone budynki Ożar k/ Barlinka,19/07/2020,982,2,Array,5
